NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0.01,180,1,0,0,1
0.01,0.00039423455941538,0,0,0.01,180,1,0,0.5,1
0.02,0.0015534737869497,0,0.00118243875262231,0.01,180,1,0,0.5,1
0.03,0.0034422011747548,0,0.0046593774264642,0.01,180,1,0,0.5,1
0.04,0.00602443828598469,0,0.0103242903650749,0.01,180,1,0,0.00505983695744593,1
0.05,0.00926387184122377,0,0.0180692664354259,0.01,180,1,0,0.0103387826039539,1
0.06,0.0131239757968602,0,0.027785390201794,0.01,180,1,0,0.0182569870550754,1
0.07,0.0175681282940186,0,0.0393631080788452,0.01,180,1,0,0.0292848450634585,1
0.08,0.0225597233774006,0,0.0526925790998423,0.01,180,1,0,0.0438669629451348,1
0.09,0.0280623290159484,0,0.0676640099980921,0.01,180,1,0,0.0623953242024482,1
0.1,0.0340399511498677,0,0.0838437250221414,0.01,180,1,0,0.0836363677243202,1
0.11,0.0404569853812282,0,0.10141963269697,0.01,180,1,0,0.108797128695514,1
0.12,0.0472782947378353,0,0.120232017501978,0.01,180,1,0,0.137674716543059,1
0.13,0.0544694308114311,0,0.140028749926628,0.01,180,1,0,0.169127435558495,1
0.14,0.0619968023603161,0,0.160603747718448,0.01,180,1,0,0.201940625772167,1
0.15,0.0698274843821933,0,0.182140769325532,0.01,180,1,0,0.23798603935015,1
0.16,0.0779293552923197,0,0.20444815940245,0.01,180,1,0,0.276229904674794,1
0.17,0.086271401969531,0,0.227132192554183,0.01,180,1,0,0.313407042524439,1
0.18,0.094823590992361,0,0.25035263852189,0.01,180,1,0,0.35156882143637,1
0.19,0.103556858888057,0,0.273949561456952,0.01,180,1,0,0.389499827122884,1
0.2,0.112443373416515,0,0.29776799162747,0.01,180,1,0,0.426193234540851,1
0.21,0.121456267837497,0,0.322004374649648,0.01,180,1,0,0.464278631780575,1
0.22,0.130569916908236,0,0.346067421275804,0.01,180,1,0,0.498059866926858,1
0.23,0.139759951557986,0,0.370237903500192,0.01,180,1,0,0.531119859088346,1
0.24,0.149003030031012,0,0.394490932727884,0.01,180,1,0,0.563713808545095,1
0.25,0.158277128118963,0,0.418502054794865,0.01,180,1,0,0.593197405250941,1
0.26,0.167561300787253,0,0.442535773497562,0.01,180,1,0,0.622693832118524,1
0.27,0.176835893958576,0,0.466123306923426,0.01,180,1,0,0.64800926044949,1
0.28,0.186082463129856,0,0.489540868195518,0.01,180,1,0,0.672491400832373,1
0.29,0.195283570712844,0,0.51281055269756,0.01,180,1,0,0.69674752601844,1
0.3,0.204423064876493,0,0.535558905877741,0.01,180,1,0,0.71764003094799,1
0.31,0.213485891140656,0,0.557994004497605,0.01,180,1,0,0.737557768048845,1
0.32,0.222458065326797,0,0.579966729331636,0.01,180,1,0,0.755505108767756,1
0.33,0.231326782352632,0,0.601516657155578,0.01,180,1,0,0.772254307910515,1
0.34,0.240080124601798,0,0.622818095116171,0.01,180,1,0,0.789356739772071,1
0.35,0.248707285346968,0,0.643397050527235,0.01,180,1,0,0.803201916588949,1
0.36,0.257198505103754,0,0.663522457985272,0.01,180,1,0,0.816249472557866,1
0.37,0.26554486061247,0,0.683293667584116,0.01,180,1,0,0.829394031869749,1
0.38,0.273738453234208,0,0.702347491797871,0.01,180,1,0,0.840057348873232,1
0.39,0.281772163995997,0,0.72105257491237,0.01,180,1,0,0.851093942285232,1
0.4,0.289639666599406,0,0.739300333515764,0.01,180,1,0,0.861764822940401,1
0.41,0.297335656526649,0,0.756735524917184,0.01,180,1,0,0.869752171375817,1
0.42,0.304855492391272,0,0.773790626665323,0.01,180,1,0,0.878082535932743,1
0.43,0.31219518917,0,0.79045535297252,0.01,180,1,0,0.886663917574221,1
0.44,0.319351551130754,0,0.806385442609729,0.01,180,1,0,0.893351464833011,1
0.45,0.326322012114842,0,0.821899959013191,0.01,180,1,0,0.900182761630536,1
0.46,0.33310457807651,0,0.836943641687979,0.01,180,1,0,0.906802506889768,1
0.47,0.339697897535701,0,0.851379195589929,0.01,180,1,0,0.912412310816035,1
0.48,0.346101296977261,0,0.865247471917692,0.01,180,1,0,0.917275505823998,1
0.49,0.352314502716236,0,0.878716273701414,0.01,180,1,0,0.922323095697206,1
0.5,0.358337672893658,0,0.891785025276805,0.01,180,1,0,0.927502464005818,1
0.51,0.36417143566945,0,0.904287757219296,0.01,180,1,0,0.931892733294071,1
0.52,0.369816955876134,0,0.916287334947666,0.01,180,1,0,0.935819814680896,1
0.53,0.375275735016057,0,0.927840285684442,0.01,180,1,0,0.939550631254329,1
0.54,0.380549637590525,0,0.938977243215479,0.01,180,1,0,0.94320164188504,1
0.55,0.385640845877813,0,0.949703569300351,0.01,180,1,0,0.946756172251504,1
0.56,0.390551957576471,0,0.959858335319069,0.01,180,1,0,0.949395164390919,1
0.57,0.395285821428966,0,0.969653886272305,0.01,180,1,0,0.952119469222669,1
0.58,0.399845497023565,0,0.979095904173359,0.01,180,1,0,0.954902413233097,1
0.59,0.404234238902802,0,0.988190491582015,0.01,180,1,0,0.957721140993951,1
0.6,0.408455506873965,0,0.996944139907795,0.01,180,1,0,0.960555846787374,1
0.61,0.412513017881847,0,1.00521247743663,0.01,180,1,0,0.962709512871115,1
0.62,0.41641071423589,0,1.01310011655186,0.01,180,1,0,0.964622777015925,1
0.63,0.420152694900759,0,1.02063652760524,0.01,180,1,0,0.966384776280045,1
0.64,0.42374315877505,0,1.0278718537781,0.01,180,1,0,0.968169899640914,1
0.65,0.427186392867818,0,1.03481421387264,0.01,180,1,0,0.969965130894222,1
0.66,0.430486760117522,0,1.04147189705753,0.01,180,1,0,0.971759325366019,1
0.67,0.433648710607674,0,1.04785333931511,0.01,180,1,0,0.973542790130467,1
0.68,0.43667683221555,0,1.05383087141965,0.01,180,1,0,0.974739419821769,1
0.69,0.439575770208428,0,1.05955278287793,0.01,180,1,0,0.975932470621225,1
0.7,0.44235018879348,0,1.06503059013478,0.01,180,1,0,0.97712542924033,1
0.71,0.445004762068043,0,1.07027310663431,0.01,180,1,0,0.978311451112877,1
0.72,0.447544164932642,0,1.07528916450895,0.01,180,1,0,0.979484729490679,1
0.73,0.449973064430705,0,1.08008759740884,0.01,180,1,0,0.98064037093274,1
